Time,Strain(%),Stress(MPa),Temp(C),SR(%/s),Si(%),Fe(%),Cu(%),Mn(%),Mg(%),Cr(%),Zn(%),Ti(%)
16.949016516572854,0.0015174238901919375,67.97873208968272,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
17.070152967338103,0.001527518594422375,68.22819216484865,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
17.191289418103352,0.0015376132986528127,68.47765224001434,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
17.3124258688686,0.0015477080028832501,68.72711231517968,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
17.43356231963385,0.0015578027071136875,68.97657239034544,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
17.5546987703991,0.001567897411344125,69.22603246551157,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
17.67583522116435,0.0015779921155745624,69.47549254067737,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
17.7969716719296,0.001588086819805,69.72495261584321,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
17.94679856519445,0.0016005723942437377,69.97161945223971,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
18.0966254584593,0.0016130579686824752,70.21828628863574,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
18.24645235172415,0.0016255435431212126,70.46495312503222,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
18.396279244989003,0.00163802911755995,70.71161996142874,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
18.546106138253855,0.0016505146919986876,70.95828679782525,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
18.695933031518702,0.001663000266437425,71.20495363422233,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
18.84575992478355,0.0016754858408761625,71.45162047061893,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
18.9955868180484,0.0016879714153149,71.69828730701515,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
19.15385306424255,0.0017011602691644125,71.93582651202917,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
19.3121193104367,0.001714349123013925,72.17336571704377,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
